rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/x_men_days_of_future_past,Steve Biodrowski,False,Cinefantastique,Fresh,3/5,2014-05-31,The most astoundingly okay movie so far this year - which is apparently all it takes to earn high praise these days.
m/x_men_days_of_future_past,James Kendrick,False,Q Network Film Desk,Fresh,3/4,2014-06-02,"the story's stakes are, despite the familiarly bleak post-apocalyptic setting, inherently more personal and intimate, which makes the film as a whole more emotionally gripping"
m/x_men_days_of_future_past,Felix Vasquez Jr.,False,Cinema Crazed,Fresh,,2014-06-02,"A perfectly fine reboot for a series in dire need of one, as well as a very good and exciting X-Men film all around."
m/x_men_days_of_future_past,Leonard Maltin,False,leonardmaltin.com,Fresh,,2014-06-02,"""X-Men: Days Of Future Past"" is vibrant and entertaining."
m/x_men_days_of_future_past,Kelly Vance,False,East Bay Express,Fresh,,2014-06-04,The cast is the best imaginable for this sort of thing.
m/x_men_days_of_future_past,Aine O'Connor,False,Sunday Independent (Ireland),Fresh,,2014-06-05,"The effects are as incredible as you might expect, and the cast delivers that mix of superhero and tongue in cheek that works so well for a modern audience."
m/x_men_days_of_future_past,Jules Brenner,False,Cinema Signals,Fresh,4/5,2014-06-05,"In a film universe in which it's sometimes challenging to find at least one character to cheer for, this ensemble is loaded with them."
m/x_men_days_of_future_past,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Fresh,4.5/5,2014-06-05,It lives. It breathes. It has a sense of humor. It is very probably the best comic book movie since Singer gave us X2: X-Men United back in 2003.
m/x_men_days_of_future_past,Matthew Toomey,False,ABC Radio Brisbane,Fresh,A-,2014-06-05,Previous X-Men films have gone overboard with the number of characters but X-Men: Days Of Future Past has found the right balance.
m/x_men_days_of_future_past,John Beifuss,False,"Commercial Appeal (Memphis, TN)",Fresh,3/4,2014-06-06,"With references to Vietnam and with President Nixon as a key supporting character, the film continues the X-Men tradition of being politically and sociologically conscious..."
m/x_men_days_of_future_past,Gary Dowell,False,Dark Horizons,Fresh,,2014-06-11,"Ambitious and epic in scale and intimate in execution, X-Men: Days of Future Past seal[s] the deal on the slow-burn comeback started by clever prequel X-Men: First Class and pulpy spin-off The Wolverine."
m/x_men_days_of_future_past,Mark R. Leeper,False,Mark Leeper's Reviews,Rotten,5/10,2014-06-11,I cannot recommend the film to anyone not firmly grounded in X-MEN lore
m/x_men_days_of_future_past,Greg Maki,False,"Star-Democrat (Easton, MD)",Fresh,B,2014-06-19,... A rollicking good time that's satisfying in its own right and opens up many new sequel possibilities.
m/x_men_days_of_future_past,Kevin A. Ranson,False,MovieCrypt.com,Fresh,3/4,2014-06-22,"If you just think of each franchise X-Men film installment as a stand-alone alternative history, it will go easier for your brain."
m/x_men_days_of_future_past,Richard Knight,False,Windy City Times,Fresh,,2014-06-28,"The picture has the energy of a classic cliffhanger serial and really zips along, skipping from one plot point to the next."
m/x_men_days_of_future_past,Bruce Bennett,False,"Spectrum (St. George, Utah)",Fresh,B+,2014-07-05,"A well-polished action vehicle that fits nicely into this franchise's canon of films, but it is by no means groundbreaking."
m/x_men_days_of_future_past,Eric Melin,False,Scene-Stealers.com,Fresh,3/4,2014-07-10,"Shows Singer exercising some much-needed control over the franchise he built 14 years ago and wrangling a lot of loose ends -- a welcome return, and although the material itself is a little unwieldy, it successfully brings together characterizations."
m/x_men_days_of_future_past,Neil Miller,False,Film School Rejects,Fresh,B-,2014-07-15,"As with much of Singer's filmography, the intrigue of the idea ultimately overshadows the execution."
m/x_men_days_of_future_past,Mark Hughes,False,Forbes,Fresh,,2014-08-01,X-Men: Days of Future Past is a remarkable achievement.
m/x_men_days_of_future_past,Scott Mendelson,False,Forbes,Rotten,5/10,2014-08-01,"This is the seventh X-Men film, the fifth team movie, and we're still dealing with the same ""Eric says kill the humans before they kill us"" vs. ""Charles says give peace a chance"" plot."
m/x_men_days_of_future_past,Austin Trunick,False,Under the Radar,Fresh,7/10,2014-08-04,"Despite all of its flaws, X-Men: Days of Future Past is incredibly fun ... This movie doesn't take itself too seriously, and neither should its audience."
m/x_men_days_of_future_past,Brian Gibson,False,"Vue Weekly (Edmonton, Alberta)",Fresh,,2014-08-06,"The period details and zeitgeist echoes--along with one bravura sequence--make this another entertaining entry, though this rebooted, revised and repopulated franchise is starting to see diminishing returns."
m/x_men_days_of_future_past,Wesley Lovell,False,Cinema Sight,Fresh,3.5/4,2014-08-07,A sublime adventure that deftly juggles character and plot.
m/x_men_days_of_future_past,Graham Young,False,Birmingham Mail,Fresh,4/5,2014-10-10,( ... ) one of the stars showboat nor are they overshadowed by the mind-blowing special effects.
m/x_men_days_of_future_past,Rob Humanick,False,The Berks-Mont News,Fresh,,2014-10-17,"Alternately thought-provoking, philosophical, and politically conscious. It's also seriously cool."
m/x_men_days_of_future_past,Sam Bathe,False,Fan The Fire,Fresh,4/5,2014-11-07,"It seems like all the summ er blockbusters this year are coming in spring, but Days of Future Past will surely hold up as one of the year's best."
m/x_men_days_of_future_past,Jackson Cuidon,False,Christianity Today,Rotten,2/4,2015-01-02,At no point does this dual-timeline setup ever feel like one unified project -- the aesthetics of mid-70's era America and the Vague Future Apocalypse are so wildly disparate as to feel like totally different movies.
m/x_men_days_of_future_past,David Stratton,False,At the Movies (Australia),Fresh,3.5/5,2015-01-02,"I guess I am a sucker for these sort of time travel films, travelling back in time to change the course of history."
m/x_men_days_of_future_past,Luke Buckmaster,False,The Daily Review/Crikey,Fresh,4/5,2015-01-02,"The surprise isn't spectacular set pieces, first-rate CGI or quality performances from an all-star cast. It's the brains behind the brawn: Days of Future Past is a tirelessly creative chunk of blockbuster bravado."
m/x_men_days_of_future_past,Michael Arbeiter,False,Hollywood.com,Fresh,3.5/5,2015-01-02,"Although it might lack in the flare of some of its big screen comic book competitors, Days of Future Past does have plenty of ""cool stuff"" in its arsenal."
m/x_men_days_of_future_past,Christopher Lawrence,False,Las Vegas Review-Journal,Fresh,B,2015-01-02,Now that's how you make a summer blockbuster!
m/x_men_days_of_future_past,Norman Wilner,False,NOW Toronto,Fresh,4/5,2015-01-02,"Really, though, this is an excuse to let the all-star casts of the original trilogy and 2011's swinging 60s prequel share the same screen space while the effects crew comes up with nifty new gags and suitably spectacular set pieces."
m/x_men_days_of_future_past,Dale Rolfe,False,MovieFIX,Fresh,4.5/5,2015-01-02,X-Men: Days of Future Past has finally found the sense of humour that has been missing from the recent instalments in the series.
m/x_men_days_of_future_past,Mark Kermode,False,Observer (UK),Fresh,3/5,2015-01-02,"It trots along at a fair old pace, the cast doing a sterling job of keeping straight faces while spouting quasi-scientific gobbledegook."
m/x_men_days_of_future_past,Daniel Barnes,False,Sacramento News & Review,Rotten,2/5,2015-01-02,The only auteurs guiding the creation of Days of Future Past are the talent agencies that put together the deal.
m/x_men_days_of_future_past,Sean P. Means,False,Salt Lake Tribune,Fresh,3.5/4,2015-01-02,"Singer and screenwriter Simon Kinberg deftly move between future and past, presenting the parallel storylines coherently and gracefully."
m/x_men_days_of_future_past,Iain McNally,False,Starburst,Fresh,8/10,2015-01-02,"The action and effects are handled expertly and as with previous X-Men films and comics, there is speechifying, unlikely alliances, sudden betrayals and the dnouement will have fans of the original movies swooning."
m/x_men_days_of_future_past,Craig Mathieson,False,The Sunday Age,Fresh,3/5,2015-01-02,"Singer's direction is capable, with generally fulfilling use of 3-D technology and a thankfully dry sense of humour."
m/x_men_days_of_future_past,Kevin Maher,True,Times (UK),Fresh,4/5,2015-01-02,"Here's the thing about comic book heroes. Despite all the noble talk about metaphors, idealism, truth and justice, they're basically just bully-boy fantasies of limitless male aggression... The X-Men, however, have always aspired to something different."
m/x_men_days_of_future_past,Michael Smith,False,Tulsa World,Fresh,3/4,2015-01-02,"If you include two stand-alone Wolverine films, this is the seventh X-Men-related movie, and any series' movie No. 7 isn't supposed to be as good as this genre film that is full of both grandeur and fun."
m/x_men_days_of_future_past,AP Kryza,False,Willamette Week,Fresh,A-,2015-01-02,X-Men: Days of Future Past not just a great comic book movie. It's the film X-Men fans have been waiting for. It's good to have the band back together.
m/x_men_days_of_future_past,Alynda Wheat,False,People Magazine,Fresh,,2015-01-02,"It is complicated, granted, all this time travel, two sets of actors and overlapping grievances, but Days of Future Past streamlines the action so smoothly, you won't get lost."
m/x_men_days_of_future_past,David Blaustein,False,ABC News Radio,Fresh,,2015-01-02,"The strength of the entire X-Men series is the actors, and James McAvoy's performance here as a pseudo drug-addicted, self-pitying young Charles Xavier is worthy of its own indie film."
m/x_men_days_of_future_past,Kyle Anderson,False,Nerdist,Fresh,4.5/5,2015-07-13,It's a thoroughly impressive piece of work and works on all narrative levels.
m/x_men_days_of_future_past,Corey Hall,False,"Metro Times (Detroit, MI)",Fresh,B+,2015-07-13,"A film loaded with snappy dialogue, winking in-jokes, and a fistful of terrific performances that add a layer of emotional resonance and moral complexity, grounding the material even as it threatens to fly away in a blizzard of flying shrapnel."
m/x_men_days_of_future_past,Alistair Harkness,False,Scotsman,Fresh,,2015-07-13,"Singer eventually succumbs to the usual building destroying mayhem, but before he does, he stages two brilliant sequences early on that rank among the best set-pieces in any of these types of films."
m/x_men_days_of_future_past,Siobhan Synnot,False,Scotland on Sunday,Fresh,3/5,2015-07-13,"I like that X-Men eschews the hipster cynicism of other superhero movies, and that Singer encourages the cast to give their performances Shakespearian vigour."
m/x_men_days_of_future_past,Edward Johnson-Ott,False,NUVO Newsweekly,Fresh,4/5,2015-07-13,"Solid acting, a storyline that creates tension even if you can anticipate the outcome, and killer action set pieces more than make up for the slightly overstuffed feel."
m/x_men_days_of_future_past,Katey Rich,False,Vanity Fair,Rotten,,2015-07-13,"In an age when more and more movies just feel like stepping-stones toward the next, bigger things, is it so much to ask that it be a good movie all on its own?"
m/x_men_days_of_future_past,Katherine McLaughlin,False,The Arts Desk,Fresh,4/5,2015-07-13,"X-Men: Days of Future Past is convoluted and some of it doesn't make sense but it's a complete blast from start to finish thanks to a fine cast, good sense of humour and Fassbender spouting James Brown lyrics at random."
m/x_men_days_of_future_past,Catherine Collins,False,SciFiNow,Fresh,4/5,2015-07-13,"Bryan Singer returns with a bang, firmly reestablishing his footprint on the series from the opening credits and putting his heroes through hell in the process."
m/x_men_days_of_future_past,Alex Doenau,False,Trespass,Fresh,,2015-07-13,"X-Men: Days of Future Past is not only an enjoyable comic book film, it serves as an apologia for the messes of X-Men: The Last Stand and X-Men Origins: Wolverine."
m/x_men_days_of_future_past,Scott Renshaw,False,Salt Lake City Weekly,Fresh,,2015-07-13,Bryan Singer juggles more than a dozen mutants and whole heaps of story for a satisfying comic-book action spectacle and allegory.
